InvoiceNo,Stock Code,Description,Quantity,InvoiceDate,Price,Customer,Region
2012002427,BMXART0814,8 ИЗОЛИРОВАННЫХ ВХОДА TC/RTD,3,15.12.18,1629,СИНЕТИК,Восток
2012002427,XB4BS542,КНОПКА АВАРИЙНОГО ОСТАНОВ ,3,15.12.18,34,СИНЕТИК,Восток
2012002427,XB4BW34M5,КНОПКА ,10,15.12.18,172,СИНЕТИК,Восток
2012002427,LV429634,"3П3T TM40D NSX100F, АВТОМ.ВЫКЛ.",2,15.12.18,226,СИНЕТИК,Восток
2012002427,LU2B12BL,РЕВЕРС БЛОК 12A 24VDC С К ,4,15.12.18,384,СИНЕТИК,Восток
2012002427,LAD4VU,ВАРИСТОР 110250В ,3,15.12.18,16,СИНЕТИК,Восток
2012002235,XBTZ915,КАБЕЛЬ ПРОГРАММ. RS232(SUB-D9) PC<->XBT,2,15.12.18,119,СИНЕТИК,Восток
2012002235,XBTZ925,КОМПЛЕКТ КАБЕЛ.ДЛЯ КОНВЕРТЕРА TSXCUSB485,2,15.12.18,17,СИНЕТИК,Восток
2012002235,XBTZ9780,КАБЕЛЬ ПЛК (MINI-DIN - RJ45) <-> XBT,2,15.12.18,68,СИНЕТИК,Восток
2012002235,TSXCUSB485,КОНВЕРТОР USB – RS485 ,2,15.12.18,205,СИНЕТИК,Восток
2012002235,TWDNOZ485D,TWIDO АДАПТЕР RS485 MINIDIN,2,15.12.18,61,СИНЕТИК,Восток
2012002235,TWDXCARJ030,КАБЕЛЬ ДЛЯ MODBUS MINI-DIN/RJ45 3M,2,15.12.18,53,СИНЕТИК,Восток
2013000466,TSXPSY2600M,МОДУЛЬ ПИТАНИЯ. ~110/220В. 26W. СТАНДАРТ,1,15.12.18,273,СИНЕТИК,Восток
2013000466,140NOE77111,МОДУЛЬ ETHERNET-TCP/IP/WEB,2,15.12.18,3117,СИНЕТИК,Восток
2013000466,LC1E2510F5,КОНТАКТОР E 1НО 25А 400ВAC3 110В 50ГЦ,70,15.12.18,1115,СИНЕТИК,Восток
2013000541,SR3B101FU,ZELIO LOGIC РЕЛЕ МОДУЛЬН10ВХ/ВЫХ ~240В,2,15.12.18,202,СИНЕТИК,Восток
2013000548,TM2AMI4LT,МОДУЛЬ АНАЛОГОВЫЙ ВХОД 4К УНИВ,1,15.12.18,180,СИНЕТИК,Восток
2013000789,TM2AMI4LT,МОДУЛЬ АНАЛОГОВЫЙ ВХОД 4К УНИВ,1,15.12.18,179,СИНЕТИК,Восток
2013000789,TM2AMM6HT,МОДУЛЬ АНАЛОГ 4ВХ/2ВЫХ 010В/420мА 12Б,1,15.12.18,185,СИНЕТИК,Восток
2013000917,XALD102,1КНОПОЧН. БЛОК УПРАВЛ. ,8,15.12.18,93,СИНЕТИК,Восток
2013000917,XALD213,кнопочный пост ,6,15.12.18,105,СИНЕТИК,Восток
2013000917,XALD215,ПОСТ КНОПОЧНЫЙ С 2 КНОПКА ,2,15.12.18,35,СИНЕТИК,Восток
2012000166,XB7EV03MP,СВЕТОДИОД СИГНАЛЬНЫЙ 230В ,10,15.12.18,21,СИНЕТИК,Восток
2012000166,RXZE2S114M,КОЛОДКА С РАЗДЕЛЬНЫМИ КОН ,10,15.12.18,33,СИНЕТИК,Восток
2012000166,24332,АВТ. ВЫКЛ. C60N 2П  2A  C ,14,15.12.18,417,СИНЕТИК,Восток
2012000166,24334,АВТ. ВЫКЛ. C60N 2П  4A  C ,2,15.12.18,61,СИНЕТИК,Восток
2012000166,ZBY2101,ЭТИКЕТКА БЕЗ ТЕКСТА ,10,15.12.18,4,СИНЕТИК,Восток
2012000166,K30F003UP,КУЛАЧКОВЫЙ ПЕРЕКЛЮЧАТЕЛЬ ,1,15.12.18,25,СИНЕТИК,Восток
2012000166,XB4BA31,КНОПКА ,1,15.12.18,6,СИНЕТИК,Восток
2012000166,XB7EV04BP,СВЕТОСИГНАЛЬНАЯ ЛАМПА КРА ,10,15.12.18,17,СИНЕТИК,Восток
2012000166,RXM4GB2BD,МИНИАТЮРНОЕ РЕЛЕ 4 ПЕРЕКИ ,10,15.12.18,64,СИНЕТИК,Восток
2012000166,LP1K0901MD,КОНТАКТОР K 3P. 9 A. НЗ. ,2,15.12.18,29,СИНЕТИК,Восток
2012000166,24331,АВТ. ВЫКЛ. C60N 2П  1A  C ,52,15.12.18,1595,СИНЕТИК,Восток
2012000166,24336,АВТ. ВЫКЛ. C60N 2П 10A  C ,5,15.12.18,64,СИНЕТИК,Восток
2012000166,24339,АВТ. ВЫКЛ. C60N 2П 25A  C ,2,15.12.18,25,СИНЕТИК,Восток
2012000166,NSYCAG125LPF,ВЫПУСКНАЯ РЕШЕТКА 125x125 ,7,15.12.18,120,СИНЕТИК,Восток
2012000166,NSYCVF38M230PF,ВЕНТИЛЯТОР 30M3/Ч 230В 70 ,3,15.12.18,142,СИНЕТИК,Восток
2012000166,NSYMM75,ПЛАТА ПЛОСКАЯ 700X500 ,1,15.12.18,27,СИНЕТИК,Восток
2012000166,NSYS3D7525T,ШКАФ 3D С ПРОЗР. ДВЕРЬЮ 7 ,1,15.12.18,142,СИНЕТИК,Восток
2012000166,NSYSQCR9060,2 ПОПЕРЕЧН. ПЕРФ. РЕЙКИ 3 ,2,15.12.18,129,СИНЕТИК,Восток
2012000166,NSYTC12100,Сальник 50m ,1,15.12.18,195,СИНЕТИК,Восток
2012000374,XB4BVB4,СИГНАЛЬНАЯ ЛАМПА ,8,15.12.18,44,СИНЕТИК,Восток
2012000374,24396,АВТ. ВЫКЛ. C60N 1П  2A  C ,2,15.12.18,27,СИНЕТИК,Восток
2012000374,ZBY6101,ДЕРЖАТЕЛЬ МАРКИРОВКИ + МА ,50,15.12.18,44,СИНЕТИК,Восток
2012000374,XB4BVB5,СИГНАЛЬНАЯ ЛАМПА ,16,15.12.18,89,СИНЕТИК,Восток
2012000374,XB5KSB,ЗВОНОК 80ДБ ДИАМЕТРОМ 22М ,2,15.12.18,68,СИНЕТИК,Восток
2012000374,CAD32BL,ПРОМЕЖУТОЧНОЕ РЕЛЕ  3НО/2 ,6,15.12.18,132,СИНЕТИК,Восток
2012000374,24395,АВТ. ВЫКЛ. C60N 1П  1A  C ,2,15.12.18,25,СИНЕТИК,Восток
2012000374,24397,АВТ. ВЫКЛ. C60N 1П  3A  C ,2,15.12.18,25,СИНЕТИК,Восток
2012000374,24398,АВТ. ВЫКЛ. C60N 1П  4A  C ,3,15.12.18,38,СИНЕТИК,Восток
2012000374,24399,АВТ. ВЫКЛ. C60N 1П  6A  C ,3,15.12.18,14,СИНЕТИК,Восток
2012000808,LAEN22,ДОПОЛНИТЕЛЬНЫЙ КОНТАКТНЫЙ БЛОК 2НО+2НЗ,7,15.12.18,28,СИНЕТИК,Восток
2012000808,PMU1810M,Контактор 18А 220В 50Гц ,4,15.12.18,34,СИНЕТИК,Восток
2012000808,PMU3210M,Контактор 32А 220В 50Гц ,3,15.12.18,46,СИНЕТИК,Восток
2012000808,RTL1U13K,Реле тепловое 9 - 13А ,1,15.12.18,14,СИНЕТИК,Восток
2012000808,RTL1U18K,Реле тепловое 12 - 18А ,2,15.12.18,28,СИНЕТИК,Восток
2012000808,RTL2U32K,Реле тепловое 23 - 32А ,3,15.12.18,70,СИНЕТИК,Восток
2012000808,GV2L10,АВТ. ВЫКЛ. С МАГН. РАСЦЕП ,1,15.12.18,36,СИНЕТИК,Восток
2012000808,CAD32BL,ПРОМЕЖУТОЧНОЕ РЕЛЕ  3НО/2 ,6,15.12.18,136,СИНЕТИК,Восток
2012000808,NSYS3D7525,ШКАФ 3D 700X500X250 ,1,15.12.18,117,СИНЕТИК,Восток
2012000959,LV430630,"3П3T TM160D NSX160F, АВТОМ.ВЫКЛ.",1,15.12.18,222,СИНЕТИК,Восток
2012000959,32493,РАСШИРИТЕЛИ ПОЛЮСОВ 4П 70ММ (NS400/630),4,15.12.18,236,СИНЕТИК,Восток
2012000959,32583,2 ДЛИН.КЛЕМ.ЗАГЛ. 4П 52.5ММ NS400/630,1,15.12.18,122,СИНЕТИК,Восток
2012000959,LV430639,"4П NSX160NA, ВЫКЛ.НАГР. ",1,15.12.18,228,СИНЕТИК,Восток
2012000959,LV430640,"4П3Т TM160D NSX160F, АВТОМ.ВЫКЛ.",1,15.12.18,293,СИНЕТИК,Восток
2012000959,LV432084,4П4Т MICROLOGIC 2.3 630AРАСЦЕП.ДЛЯ NSX630,1,15.12.18,330,СИНЕТИК,Восток
2012000959,LV432566,ИНДИКАТОР НАЛИЧ. НАПРЯЖ.(NSX400/630),1,15.12.18,52,СИНЕТИК,Восток
2012000959,LV432808,4P NSX630N КОММУТАЦ.БЛОК ,1,15.12.18,658,СИНЕТИК,Восток
2012000959,18364,АВТ. ВЫКЛ. C120N 3П 63AC,3,15.12.18,324,СИНЕТИК,Восток
2012000959,18371,АВТ. ВЫКЛ. C120N 4П 63AC,1,15.12.18,170,СИНЕТИК,Восток
2012000959,24337,АВТ. ВЫКЛ. C60N 2П 16A  C ,7,15.12.18,91,СИНЕТИК,Восток
2012000959,24338,АВТ. ВЫКЛ. C60N 2П 20A  C ,5,15.12.18,70,СИНЕТИК,Восток
2012000959,24620,АВТ. ВЫКЛ. C60N 4П 32A D ,2,15.12.18,134,СИНЕТИК,Восток
2012000959,14884,ГРЕБЕНЧАТАЯ ШИНКА 4П. 24МОДУЛЯ 9ММ,5,15.12.18,51,СИНЕТИК,Восток
2012000959,04054,СТУПЕНЧАТЫЙ РАСПРЕД. БЛОК. 400 A. 4 П,1,15.12.18,152,СИНЕТИК,Восток
2012000959,04200,ШИНКА ЗАЗЕМЛЕНИЯ. 24 МОДУЛЯ,1,15.12.18,20,СИНЕТИК,Восток
2012000959,04742,ИЗОЛИР.ГИБ.ШИНКА. 20Х2 ММ. ДЛИНА 1800 ММ,3,15.12.18,77,СИНЕТИК,Восток
2012000959,04751,ИЗОЛИР.ГИБ.ШИНКА. 32Х5 ММ. ДЛИНА 1800 ММ,1,15.12.18,91,СИНЕТИК,Восток
2012000959,04206,ПРОУШ.КРЕПЛ.ШИНКИ В ВЕРТ.ПОЛ.В ШК.15ММ,1,15.12.18,7,СИНЕТИК,Восток
2012000959,16018,ПЕРЕКЛЮЧАТЕЛЬ ВОЛЬТМЕТРОВ 7ПОЗИЦИОННЫЙ,1,15.12.18,53,СИНЕТИК,Восток
2012000959,NSYDLM48,ПЛАТА МОДУЛЬНАЯ 3D 500X40 ,1,15.12.18,99,СИНЕТИК,Восток
2012000959,NSYDLM66,ПЛАТА МОДУЛЬНАЯ 3D 700X50 ,1,15.12.18,145,СИНЕТИК,Восток
2012000959,NSYMD54,ПЛАТА С СИММ. DIN РЕЙК. 5 ,1,15.12.18,23,СИНЕТИК,Восток
2012000959,NSYMD75,ПЛАТА С СИММ. DIN РЕЙК. 7 ,1,15.12.18,47,СИНЕТИК,Восток
2012000959,NSYS3D12840P,ШКАФ 3D С ПЛАТОЙ 12X8X4 ,1,15.12.18,396,СИНЕТИК,Восток
2012000959,NSYS3D5425,ШКАФ 3D 500X400X250 ,1,15.12.18,87,СИНЕТИК,Восток
2012000959,MGU61.037.18,Розетка с з/к со шторками с крышкой IP44 с рамкой,25,15.12.18,296,СИНЕТИК,Восток
2012000958,SR2B121FU,ZELIO LOGIC РЕЛЕ КОМПАКТ10ВХ/ВЫХ ~240В,5,15.12.18,541,СИНЕТИК,Восток
2012000958,XS7C40DP210TF,ИНДУКТИВНЫЙ ДАТЧИК ,9,15.12.18,407,СИНЕТИК,Восток
2012001283,RXM4AB2P7,МИНИАТЮРНОЕ РЕЛЕ 4 ПЕРЕКИ ,20,15.12.18,112,СИНЕТИК,Восток
2012001283,RXZE2M114M,ПРОСТАЯ КОЛОДКА С КОМБИНИ ,20,15.12.18,61,СИНЕТИК,Восток
2012001099,P63384891040X921805_NBO211,Контроллер MiCOM P63384891040307409611716921805,1,15.12.18,5924,СИНЕТИК,Восток
2012001099,VW3A4551,СЕТЕВОЙ ДРОССЕЛЬ 10MH 4A ,1,15.12.18,108,СИНЕТИК,Восток
2012001099,VW3A7701,ТОРМОЗНОЙ РЕЗИСТОР 100 OM ,1,15.12.18,77,СИНЕТИК,Восток
2013000811,LV429006,3П NSX100N КОММУТАЦ.БЛОК ,1,15.12.18,89,СИНЕТИК,Восток
2013000977,LAD4VU,ВАРИСТОР 110250В ,23,15.12.18,116,СИНЕТИК,Восток
2012000217,PMU1210M,Контактор 12А 220В 50Гц ,1,15.12.18,7,СИНЕТИК,Восток
2012000217,PMU4011M,Контактор 40А 220В 50Гц ,2,15.12.18,46,СИНЕТИК,Восток
2012000217,RTL1U18K,Реле тепловое 12 - 18А ,1,15.12.18,14,СИНЕТИК,Восток
2012000217,RTL2U32K,Реле тепловое 23 - 32А ,2,15.12.18,46,СИНЕТИК,Восток
2011002586,TWDLMDA20DRT,"МОДУЛЬНЫЙ ПЛК =24В, 12ВХ/8ВЫХ КЛЕМ.БЛОК",1,15.12.18,259,СИНЕТИК,Восток
2011002586,XBTN401,MAGELIS КОМП.СИМ.ДИСП.4X20. =24В,1,15.12.18,250,СИНЕТИК,Восток
2011002543,TM2DRA16RT,МОДУЛЬ РАСШИРЕНИЯ 16ВЫХ РЕЛЕ. КЛЕМ. БЛОК,2,15.12.18,288,СИНЕТИК,Восток
2011002543,TM2ALM3LT,МОДУЛЬ АНАЛОГ 2ВХ ТП/1ВЫХ В-МА 12БИТ,2,15.12.18,390,СИНЕТИК,Восток
2011002543,TM2DDI16DT,МОДУЛЬ РАСШИРЕНИЯ 16ВХ =24В КЛЕМ. БЛОК,2,15.12.18,218,СИНЕТИК,Восток
2011002543,RM35LM33MW,РЕЛЕ КОНТРОЛЯ УРОВНЯ РЕЗИ ,2,15.12.18,95,СИНЕТИК,Восток
2012100482,ABL8MEM24003,МОДУЛЬНЫЙ БЛОК ПИТАНИЯ 24В 0.3A,1,15.12.18,33,Торговый дом ЭНСИ ТОО,Север
2012100482,SR3B261BD,ZELIO LOGIC РЕЛЕ МОДУЛЬН26ВХ/ВЫХ =24В,1,15.12.18,148,Торговый дом ЭНСИ ТОО,Север
2012100482,RM4TR32,РЕЛЕ 3-ФАЗНОЕ 380/500В ,2,15.12.18,243,Торговый дом ЭНСИ ТОО,Север
2012100482,XB5AD33,ПЕРЕКЛЮЧАТЕЛЬ ,1,15.12.18,8,Торговый дом ЭНСИ ТОО,Север
2012100482,XB5AVM3,СИГН. ЛАМПА СО СВЕТОДИОДО ,2,15.12.18,16,Торговый дом ЭНСИ ТОО,Север
2012100482,XB5AVM4,СИГН. ЛАМПА СО СВЕТОДИОДО ,2,15.12.18,16,Торговый дом ЭНСИ ТОО,Север
2012100482,XB5AVM5,СИГН. ЛАМПА СО СВЕТОДИОДО ,2,15.12.18,16,Торговый дом ЭНСИ ТОО,Север
2012100482,RXM2AB2P7,МИНИАТЮРНОЕ РЕЛЕ 2 ПЕРЕКИ ,10,15.12.18,52,Торговый дом ЭНСИ ТОО,Север
2012100482,RXM4AB2P7,МИНИАТЮРНОЕ РЕЛЕ 4 ПЕРЕКИ ,10,15.12.18,55,Торговый дом ЭНСИ ТОО,Север
2012100482,RXZ400,МЕТАЛЛИЧЕСКАЯ СКОБА-ДЕРЖА ,70,15.12.18,23,Торговый дом ЭНСИ ТОО,Север
2012100482,RXZE2M114M,ПРОСТАЯ КОЛОДКА С КОМБИНИ ,10,15.12.18,30,Торговый дом ЭНСИ ТОО,Север
2012100482,RXZE2S111M,КОЛОДКА С РАЗДЕЛЬНЫМИ КОН ,70,15.12.18,200,Торговый дом ЭНСИ ТОО,Север
2012100482,11450,ДИФ. ВЫКЛ. НАГРУЗКИ  ВД63 2П 25A 30MA,4,15.12.18,118,Торговый дом ЭНСИ ТОО,Север
2012100482,11452,ДИФ. ВЫКЛ. НАГРУЗКИ  ВД63 2П 40A 30MA,2,15.12.18,62,Торговый дом ЭНСИ ТОО,Север
2012100482,11454,ДИФ. ВЫКЛ. НАГРУЗКИ  ВД63 2П 16A 10MA,2,15.12.18,92,Торговый дом ЭНСИ ТОО,Север
2012100482,15310,ЩИТ.РОЗ. PC DIN 2П+T 16A250В НЕМ,7,15.12.18,59,Торговый дом ЭНСИ ТОО,Север
2012100482,11218,АВТ. ВЫКЛ. ВА63 1П+Н 50AC,1,15.12.18,10,Торговый дом ЭНСИ ТОО,Север
2012100482,24333,АВТ. ВЫКЛ. C60N 2П  3A  C ,12,15.12.18,371,Торговый дом ЭНСИ ТОО,Север
2012100482,24396,АВТ. ВЫКЛ. C60N 1П  2A  C ,1,15.12.18,13,Торговый дом ЭНСИ ТОО,Север
2012100482,25396,АВТ. ВЫКЛ. C60L 1П  6A  C ,2,15.12.18,55,Торговый дом ЭНСИ ТОО,Север
2012100482,ABL6TS06U,ТРАНСФОРМАТОР 230400В 1X230В 63ВA,6,15.12.18,195,Торговый дом ЭНСИ ТОО,Север
2012100482,SR3NET01BD,МОДУЛЬ РАСШИРЕНИЯ СВЯЗИ ETHERNET =24В,1,15.12.18,80,Торговый дом ЭНСИ ТОО,Север
2012100482,ZBY6101,ДЕРЖАТЕЛЬ МАРКИРОВКИ + МА ,20,15.12.18,17,Торговый дом ЭНСИ ТОО,Север
2012100482,DL1CJ0241,СВЕТОДИОДН. ЭЛЕМЕНТ 24В Б ,50,15.12.18,241,Торговый дом ЭНСИ ТОО,Север
2012100482,ZB5AD28,ГОЛОВКА ДЛЯ ТУМБЛЕРН. ПЕР ,3,15.12.18,15,Торговый дом ЭНСИ ТОО,Север
2012100482,ZB5AZ105,КОРП. КНОПКИ С КЛЕММ. ЗАЖ ,3,15.12.18,10,Торговый дом ЭНСИ ТОО,Север
2012100482,RSB1A120U7,РЕЛЕ PCB 1C/O 12A 240VAC ,10,15.12.18,49,Торговый дом ЭНСИ ТОО,Север
2012100482,RSB2A080U7,РЕЛЕ PCB 1C/O 8A 240VAC ,10,15.12.18,52,Торговый дом ЭНСИ ТОО,Север
2012100482,RXM3AB2BD,МИНИАТЮРНОЕ РЕЛЕ 3 ПЕРЕКИ ,70,15.12.18,356,Торговый дом ЭНСИ ТОО,Север
2012100482,RXZL420,ЗАЩЕЛКИВАЮЩАЯСЯ ЭТИКЕТКА ,70,15.12.18,5,Торговый дом ЭНСИ ТОО,Север
2012100482,VW3A5203,СИНУС ФИЛЬТР 33 A ,12,15.12.18,6902,Торговый дом ЭНСИ ТОО,Север
2012100482,VW3A8306TF03,Т-образный ответвитель Mo ,78,15.12.18,1520,Торговый дом ЭНСИ ТОО,Север
2012100482,ATS48D47Q,УСТР-ВО МЯГКОГО ПУСКА  AL ,12,15.12.18,7374,Торговый дом ЭНСИ ТОО,Север
2012100482,ATV71HD15N4,ATV71 480 В 15кВт 20 лс С ,12,15.12.18,13347,Торговый дом ЭНСИ ТОО,Север
2012100482,LV429329,6 РАЗДЕЛИТЕЛЕЙ ПОЛЮСОВ (NSX100/250),6,15.12.18,39,Торговый дом ЭНСИ ТОО,Север
2012100482,LV429331,2 ИЗОЛ.ЭКРАНА - СТАЦ. ВЫКЛ. 4П (NSX100/250),6,15.12.18,48,Торговый дом ЭНСИ ТОО,Север
2012100482,LV429518,1 ДЛИННАЯ КЛЕММН. ЗАГЛУШКА ДЛЯ 4Р (NSX100/250),12,15.12.18,84,Торговый дом ЭНСИ ТОО,Север
2012100482,LV431408,4П NSX250F КОММУТАЦ.БЛОК ,6,15.12.18,1721,Торговый дом ЭНСИ ТОО,Север
2012100482,LV431451,4П4T TM200D РАСЦЕП.ДЛЯ NSX250,6,15.12.18,1317,Торговый дом ЭНСИ ТОО,Север
2012100482,LU2B12BL,РЕВЕРС БЛОК 12A 24VDC С К ,18,15.12.18,1709,Торговый дом ЭНСИ ТОО,Север
2012100482,LU9BN11C,КЛЕММН ЦЕПИ УПРАВ С КАБЕЛ ,36,15.12.18,318,Торговый дом ЭНСИ ТОО,Север
2012100482,LUB32,СИЛОВ БЛОК 32А С КЛЕММНИК ,36,15.12.18,1524,Торговый дом ЭНСИ ТОО,Север
2012100482,LUCD18BL,БЛОК УПР УСОВ 4.518A 24V ,12,15.12.18,591,Торговый дом ЭНСИ ТОО,Север
2012100482,LUCM05BL,БЛОК УПР МНОГОФУНКЦ 1.25- ,18,15.12.18,3459,Торговый дом ЭНСИ ТОО,Север
2012100482,LUCM18BL,БЛОК УПР МНОГОФУНКЦ 4.51 ,12,15.12.18,2306,Торговый дом ЭНСИ ТОО,Север
2012100482,LUCM32BL,БЛОК УПР МНОГОФУНКЦ 832A ,12,15.12.18,2306,Торговый дом ЭНСИ ТОО,Север
2012100482,LULC033,МОДУЛЬ MODBUS ,54,15.12.18,5316,Торговый дом ЭНСИ ТОО,Север
2012100482,LC1D40M7,КОНТАКТОР D 3Р. 40 A. НО+ ,24,15.12.18,1516,Торговый дом ЭНСИ ТОО,Север
2012100482,LC1D50M7,КОНТАКТОР D 3Р. 50 A. НО+ ,12,15.12.18,1057,Торговый дом ЭНСИ ТОО,Север
2012100482,GV3ME80,АВТ. ВЫКЛ. С КОМБ. РАСЦЕП ,12,15.12.18,1366,Торговый дом ЭНСИ ТОО,Север
2012100482,LU9MRL,КЛЕММН ЦЕПИ УПРАВ С КАБЕЛ ,18,15.12.18,118,Торговый дом ЭНСИ ТОО,Север
2012100482,19661,ДИФФ.АВТ.ВЫКЛ.DPN N VIGI6КА  6A C 30МA,138,15.12.18,6508,Торговый дом ЭНСИ ТОО,Север
2012100482,15650,РАЗЪЕД-ЛЬ ПРЕДОХР. STI 2П  8.5X31.5 400В,31,15.12.18,347,Торговый дом ЭНСИ ТОО,Север
2012100482,15733,ПАТРОН ПРЕД-ТЕЛЯ AM 8.5X31.5 2A (10ШТ),3,15.12.18,54,Торговый дом ЭНСИ ТОО,Север
2012100482,15734,ПАТРОН ПРЕД-ТЕЛЯ AM 8.5X31.5 4A (10ШТ),3,15.12.18,54,Торговый дом ЭНСИ ТОО,Север
2012100482,15735,ПАТРОН ПРЕД-ТЕЛЯ AM 8.5X31.5 6A (10ШТ),3,15.12.18,54,Торговый дом ЭНСИ ТОО,Север
2012100482,23572,АВТ. ВЫКЛ. C60A 2П 10A B ,9,15.12.18,98,Торговый дом ЭНСИ ТОО,Север
2012100482,23851,АВТ. ВЫКЛ. C60A 1П 16A  C ,6,15.12.18,19,Торговый дом ЭНСИ ТОО,Север
2012100482,23863,АВТ. ВЫКЛ. C60A 2П  6A  C ,6,15.12.18,57,Торговый дом ЭНСИ ТОО,Север
2012100482,24337,АВТ. ВЫКЛ. C60N 2П 16A  C ,7,15.12.18,88,Торговый дом ЭНСИ ТОО,Север
2012100482,25432,АВТ. ВЫКЛ. C60L 3П  2A  C ,2,15.12.18,166,Торговый дом ЭНСИ ТОО,Север
2012100482,14880,ГРЕБЕНЧАТАЯ ШИНКА 1П+Н 26 МОД.9ММ,25,15.12.18,177,Торговый дом ЭНСИ ТОО,Север
2012100482,14886,40КОНЦ.КОЛП.ДЛЯ ГР.ШИНОК1П/2П/1П+Н,1,15.12.18,6,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYOPB15U6F,19' ШКАФ OPB15U С ФИКС.ШАССИ Г600,1,15.12.18,277,Торговый дом ЭНСИ ТОО,Север
2012100482,NSY2SP206,2 БОК. ПАНЕЛИ 6000 2000X6 ,2,15.12.18,160,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYAEFPFSC,4 ПРОУШИНЫ ДЛЯ КРЕП.К СТЕ ,1,15.12.18,6,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYCAG125LPF,ВЫПУСКНАЯ РЕШЕТКА 125x125 ,2,15.12.18,34,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYCVF85M230PF,ВЕНТИЛЯТОР 70M3/Ч 230В 70 ,4,15.12.18,268,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYDCM20,ДВЕРНОЙ ВЫКЛ. ДЛЯ ШКАФА 6 ,9,15.12.18,351,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYEC1061,ПЛАТА КАБ.САЛЬН. 2 ЧАСТИ ,6,15.12.18,471,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYEC861,ПЛАТА КАБ. САЛЬН. 2 ЧАСТИ ,3,15.12.18,197,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYEL166D8,ШИНКИ ЗАЗЕМЛЕНИЯ 6 ММ2 ДЛ ,10,16.12.18,15,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYINDB31,ЗАМОЧН. БОРОДКА С ДВОЙН. ,9,16.12.18,62,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYLAMCF,КОМПАКТНАЯ ЛАМПА С РОЗЕТКОЙ UTE 16А,9,16.12.18,915,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYS3D5420P,ШКАФ 3D С ПЛАТОЙ 5X4X2 ,1,16.12.18,91,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYSDP8M,КАРМАН ДЛЯ ДОКУМЕНТ. НА Д ,1,16.12.18,46,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYSF201060P,ШКАФ С ПЛОСК. ДВ. И ПЛАТО ,6,16.12.18,7547,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYSF20860P,ШКАФ SP6000 С МОНТ. ПЛАТО ,3,16.12.18,2788,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYSFBK,НАБОР ДЛЯ СОЕДИНЕНИЯ ШКАФ ,9,16.12.18,456,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYSFEB,4 ТРАНСПОРТНЫХ РЫМ БОЛТА ,9,16.12.18,206,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYSFHS1,ПЕРЕМЕЩАЕМАЯ ДВЕРНАЯ РУЧК ,9,16.12.18,276,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYSPF10100,ЦОКОЛЬ 100x1000 ,6,16.12.18,310,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYSPF8100,ПЕРЕД. ЦОКОЛЬ 100x800 ,3,16.12.18,178,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYSPS6100,2 БОК ПАНЕЛИ ЦОКОЛЯ 100х6 ,9,16.12.18,100,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYSUCR9060,2 ПОПЕРЕЧН. ПЕРФ. РЕЙКИ 3 ,9,16.12.18,568,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYSUCR9080,2 ПОПЕРЕЧН. ПЕРФ. РЕЙКИ 3 ,2,16.12.18,140,Торговый дом ЭНСИ ТОО,Север
2012100482,NSYTLDU,АЛЮМ. ПЛАТА КАБ. ВВОДА 34 ,1,16.12.18,33,Торговый дом ЭНСИ ТОО,Север
2012100482,AB1AB8M35,КЛЕММНЫЕ КОМПОНЕНТЫ ,200,16.12.18,200,Торговый дом ЭНСИ ТОО,Север
2012100482,AB1BV5,МАРКИРОВОЧНАЯ ЛЕНТА 5ММ ,325,16.12.18,42,Торговый дом ЭНСИ ТОО,Север
2012100482,AB1BV6,МАРКИРОВОЧНАЯ ЛЕНТА 6ММ ,100,16.12.18,12,Торговый дом ЭНСИ ТОО,Север
2012100482,AB1BV8,МАРКИРОВКА 8ММ ,75,16.12.18,12,Торговый дом ЭНСИ ТОО,Север
2012100482,AB1VV235U,КЛЕММА ,1400,16.12.18,971,Торговый дом ЭНСИ ТОО,Север
2012100482,AB1VV435U,КЛЕММА ,400,16.12.18,273,Торговый дом ЭНСИ ТОО,Север
2012100482,AB1VV635U,КЛЕММА ,200,16.12.18,207,Торговый дом ЭНСИ ТОО,Север
2012100482,AB1VVN1035U,КЛЕММА ВИНТ. 10ММ2 НИЖН. ,150,16.12.18,251,Торговый дом ЭНСИ ТОО,Север
